ID,Project_Valuation
138793P0023,356.0658755
125482P0022,381.5665419
155872P0010,434.8270838
18950P00900,366.4614421
138052P0090,525.2051966
118678P0090,113.2715488
15351P00170,375.7195251
13746P00200,343.4544248
123902P0015,477.4331642
140845P0020,511.1840211
132673P0025,381.09709
11538P00900,398.1094557
142958P0012,327.1552628
13911P00100,347.0085101
123582P0020,359.1876628
148260P0030,418.5902273
119359P0012,338.4650945
149564P0021,307.6403735
17842P00150,391.7880172
129963P0025,342.3610702
13161P00180,382.7741092
125728P0070,423.611309
155783P0080,253.5842185
121116P0090,50.39916696
11648P00150,397.5540088
134048P0018,365.662923
153669P0019,360.1515011
119378P0022,439.4870078
132500P0015,246.6841865
124423P0010,363.2838061
134974P0012,332.6751859
17473P00400,413.0426514
131809P0090,576.3005554
115604P0021,412.0703977
153413P0024,410.8804308
116165P0017,0
129644P0024,423.0683329
119781P0080,538.1364267
121424P0020,398.8222611
151086P0025,60.00192821
113698P0030,427.0592059
140916P0022,66.3716229
142069P0080,407.7658883
124898P0050,417.0828598
17769P00220,358.521905
140884P0060,394.0635995
143158P0070,152.3090658
113221P0011,32.3258183
114370P0015,264.5124929
148737P0025,273.515802
147836P0021,378.7891098
126971P0016,18.08320633
152607P0025,430.9829395
131372P0030,418.9900936
147364P0012,405.1523671
141391P0017,523.731369
11973P00140,452.9788465
148213P0014,394.57386
115281P0022,198.6126501
144169P0060,558.1222835
116366P0070,390.5257401
110886P0090,427.308188
121239P0040,307.4301239
134305P0021,388.1454006
120415P0040,62.08579781
132179P0025,399.4135142
147437P0050,843.8134001
151628P0025,392.6057757
1650P008000,563.0911007
122430P0023,413.4675385
127088P0020,312.9039717
141218P0012,351.6484066
119780P0012,290.8545972
14965P00400,339.9719538
156448P0024,346.0503194
146467P0019,642.71996
122975P0022,0
149420P0010,385.905141
142076P0013,401.6660931
12921P00900,356.9279578
132524P0020,39.0607425
148901P0015,494.125272
142752P0013,397.0722832
17645P00130,417.5240798
19487P00120,468.9759253
15991P00600,50.0668493
132814P0015,369.9453466
127500P0050,455.9317064
12499P00140,531.5123903
119748P0023,408.4981245
125230P0018,400.2705658
127555P0070,504.6629266
124901P0024,43.52245492
118024P0011,216.7287576
149230P0090,438.1802007
13815P00120,382.711963
157134P0022,388.9891577
117467P0025,176.2267757
1808P001500,430.3635503
16069P00230,397.3108271
15447P00220,409.6721851
16748P00100,399.8024858
112203P0060,221.2634234
1573P001400,402.0359059
125288P0010,483.5636339
120960P0025,393.6102712
146539P0021,412.1264921
150707P0080,439.1780302
131017P0018,455.6303254
124707P0012,395.1933516
151418P0060,471.801343
116801P0080,210.9978666
18802P00700,385.0982707
157273P0017,425.7571213
121658P0040,324.7446556
137912P0060,588.595517
125917P0022,372.1690815
121558P0080,387.4405703
113010P0021,409.3500555
121814P0030,321.9745975
140374P0010,365.6357894
132763P0022,430.848097
143793P0024,418.9034514
18031P00210,415.5870717
151870P0040,189.8379308
120993P0022,423.7370017
119053P0010,400.4015461
18986P00230,379.1767863
153595P0090,529.0581223
128557P0024,383.1044867
148031P0014,342.3250217
110042P0019,62.07748618
144227P0030,418.3170083
135047P0019,668.9983033
112032P0016,367.9694847
114009P0024,410.2014618
154635P0020,309.413862
127475P0030,396.5213123
19830P00700,387.4252507
113608P0013,430.7949641
127827P0017,522.6912432
147909P0040,400.2984989
17975P00900,148.2702483
116769P0013,422.954513
117546P0015,297.3904036
136516P0015,385.5888732
122720P0023,377.5876575
138951P0030,357.7929636
146405P0019,455.2351598
13023P00500,389.1564112
134432P0040,386.855306
136585P0020,375.3275541
15516P00130,219.5153375
147849P0018,315.7960433
15316P00400,445.6471414
14175P00300,36.5996896
142476P0040,395.7218559
154340P0025,524.0650941
119634P0040,434.1725701
114490P0010,290.7729059
116540P0020,35.36612743
151539P0020,399.060675
124987P0012,335.4836784
133483P0080,381.6159817
135234P0011,382.8423467
153351P0015,390.8447568
121549P0070,524.3344506
151322P0012,252.4803379
153124P0010,382.422949
126902P0020,390.4389521
141001P0021,179.1847592
141382P0020,409.4902444
115550P0090,233.0019183
120831P0021,397.3674899
134826P0019,523.0106691
129368P0018,37.4910499
16772P00210,394.5220692
139466P0016,534.741538
14067P00150,351.7057855
129832P0018,366.2707149
114893P0025,429.7485649
157008P0023,516.9773015
114541P0023,373.1941159
149119P0011,469.1741576
128907P0021,368.0324779
16431P00180,480.8404213
12652P00110,499.4945489
112454P0019,406.1106947
123580P0050,549.0367557
110247P0010,485.4660456
129669P0030,348.047285
153661P0090,370.4259638
136249P0050,408.928482
134275P0011,396.1554088
127357P0021,473.0928054
146103P0060,320.6879551
118437P0030,350.8534602
124799P0021,404.5189731
156413P0040,453.0241041
111989P0024,191.1434406
142049P0030,395.6831957
144015P0040,389.3320221
134007P0022,394.7040611
124705P0022,368.4189719
130674P0060,230.268732
125540P0018,336.6922834
126663P0024,139.8389986
119696P0010,400.7121229
154982P0017,418.763742
120643P0025,356.6987822
113132P0030,135.3778855
121158P0020,403.9555908
14398P00220,367.7735268
15884P00600,331.4205602
156699P0021,325.6869217
147535P0012,347.0895748
19879P00600,162.0106258
118611P0020,375.1846181
133881P0012,47.24791684
142260P0018,343.606124
125435P0025,311.5072582
153676P0080,586.8835149
124543P0020,368.9181846
122874P0021,377.7446131
119668P0080,292.8314552
137038P0015,435.5295711
128538P0014,393.4075469
142238P0020,358.1075897
151521P0019,457.583585
199P0025000,589.152538
19184P00120,372.4707929
127589P0040,60.46489547
11022P00200,407.9758946
16084P00210,378.1898737
139931P0024,263.4617891
118964P0011,456.3086738
114792P0060,335.3795286
141117P0023,361.6135734
116817P0022,520.943244
124167P0023,365.4482042
142186P0025,386.3003923
114818P0013,367.8459281
14106P00200,437.7471694
137412P0090,455.3046195
1934P001200,445.6098515
135045P0020,417.6591869
131743P0023,345.6194927
17294P00200,230.6299226
1534P002500,531.1592842
128572P0022,58.32854822
141076P0013,420.1335508
114173P0010,35.13337733
153771P0019,54.59549561
146007P0015,434.1313584
156941P0050,580.7798232
115339P0015,368.0690033
123208P0015,365.1390037
152174P0019,128.2380543
146073P0021,55.05921443
138347P0023,391.5890442
121470P0010,471.2404774
143549P0021,386.4837634
12000P00600,409.0035492
18091P00160,479.934002
143124P0010,381.0285879
13413P00500,351.2022664
16057P00300,424.4545623
115556P0010,380.017702
147990P0016,403.8765035
11741P00110,390.4692383
154813P0014,168.6604824
11478P00150,392.8138237
148115P0023,541.9277261
134287P0020,450.5979575
145825P0019,328.1901065
155623P0012,338.3370546
19706P00250,395.3207672
134952P0011,504.3497828
129667P0040,399.0578605
111410P0080,596.7016698
152013P0030,452.8233573
128301P0016,401.8911053
1951P002300,400.3526791
140473P0016,413.6779219
121050P0050,395.6737038
17086P00140,444.2364645
144036P0020,512.8714846
122143P0080,380.3842935
113845P0016,462.2007575
114200P0030,337.1254114
119729P0013,1061.884467
14050P00150,267.6926911
144663P0030,468.2948014
138658P0011,391.5022301
131893P0020,385.4063093
155195P0018,450.865193
19160P00150,419.0025951
116168P0013,281.2515571
120636P0016,528.3482223
127224P0017,32.185318
153420P0020,484.4434645
17426P00110,406.4874495
120722P0019,422.2532026
128241P0024,63.87197764
131493P0016,480.3140378
148143P0080,55.74814496
126385P0014,236.7831568
128114P0010,436.7090217
131869P0022,393.0047072
138413P0020,333.0498705
151254P0030,427.565278
123674P0017,35.0432187
14535P00180,383.5029459
150116P0090,374.7549079
148441P0021,391.9795224
138959P0090,394.5426092
140715P0022,373.7033796
141189P0010,424.4250667
148894P0050,475.3026701
150560P0017,331.6295085
18759P00400,396.167932
157099P0012,489.6300402
147243P0015,419.3699198
115422P0010,203.9468113
138524P0013,410.0612118
124364P0012,428.7351407
139091P0016,0
19667P00100,365.748197
111009P0011,451.2869515
1737P002100,434.6214419
133042P0010,429.1926636
19006P00120,462.2133552
152162P0070,375.5910147
117131P0022,508.4202004
12873P00300,85.99853398
126488P0022,413.8964158
152188P0010,285.2652717
136854P0090,334.1033846
115195P0012,411.2866359
148284P0010,61.66078896
132810P0011,650.8197094
115053P0010,64.99496352
147874P0019,352.1118141
113800P0015,61.11612458
150411P0018,415.9045885
157207P0010,463.1917232
151698P0025,417.6737899
126397P0070,38.0614047
139198P0080,443.0063511
1274P001600,495.043144
132177P0010,490.0494681
126188P0090,173.3238131
129462P0016,371.3089239
123116P0025,350.3516935
1527P001800,498.1521904
114944P0023,417.3891427
114406P0016,425.0736444
148995P0018,291.8209643
132827P0014,552.415409
136054P0016,461.3666416
122219P0090,310.5590589
19159P00250,501.7717491
113857P0019,333.8923373
116501P0010,0
121274P0024,32.97785803
127782P0025,407.6810772
125635P0080,230.2035595
148272P0018,450.1925572
145789P0040,329.3115104
17225P00250,311.9368993
13543P00220,366.977727
147288P0024,284.6643416
156651P0050,613.4007131
145914P0010,447.1077806
147386P0017,479.6158565
133248P0070,420.0829644
130258P0012,316.845837
143952P0010,424.4087031
145762P0030,272.203195
132694P0015,411.2590807
135912P0020,391.0820195
136226P0020,391.055475
139794P0020,178.4597018
154993P0012,418.630538
144234P0017,436.7369654
113912P0015,381.9565209
11913P00140,385.4291206
119898P0010,450.2274731
128514P0024,475.0672406
134559P0015,325.3271792
118247P0014,22.46194432
127055P0010,343.4442286
12815P00180,379.1473103
136654P0040,464.7472362
16879P00600,325.9412408
118138P0018,366.7182234
152200P0020,33.12796045
155528P0021,366.0729641
149352P0012,254.495879
147458P0010,387.645878
15194P00100,368.7665145
111605P0018,385.9338928
113405P0023,0
156605P0070,386.6873317
143622P0025,464.8861272
131582P0015,148.58961
17247P00700,383.1617098
114158P0010,380.1719322
132259P0010,302.1367443
148012P0080,412.1930404
155716P0017,472.6202409
135327P0021,271.160538
139332P0040,525.7041885
151321P0021,286.7734661
152181P0014,337.4817846
113725P0040,315.0009901
125347P0024,360.6240832
113826P0015,296.2144092
154202P0016,346.1735552
144045P0011,375.6877672
133889P0022,346.7312446
126038P0019,378.7793046
141511P0010,430.3778616
141662P0019,358.3743836
144502P0015,380.4877779
131303P0013,16.61159986
144932P0016,403.0532106
133125P0070,500.9940086
145571P0010,360.930598
117158P0010,377.2170646
14766P00140,308.8480344
1251P001100,408.8480877
156911P0020,575.5401602
123700P0030,364.5736452
155428P0016,518.0844158
150327P0021,358.1828068
151526P0011,301.5470244
123897P0019,402.2300381
18800P00140,400.9975901
131371P0020,62.17621552
154338P0024,384.9068843
126698P0040,391.7162126
143063P0022,401.3142141
151773P0060,318.754694
155654P0090,415.6948619
130769P0017,372.6596605
156810P0030,404.1671838
146946P0050,371.0884059
112609P0040,429.0702207
153102P0010,165.8913978
130382P0019,394.0153133
126427P0015,395.3758475
16945P00130,453.8761858
116249P0014,1189.658944
15483P00110,340.3731428
144616P0010,443.6200007
17989P00150,313.2774023
111033P0010,272.0511902
124676P0060,586.2720932
130822P0019,478.458406
141649P0025,641.6016837
153650P0021,385.5379212
125798P0070,385.6945261
133099P0022,162.0809029
149273P0020,391.3172379
155070P0023,432.5942235
135621P0010,364.9948828
129456P0025,475.7808483
127199P0025,470.3708904
17080P00150,391.962867
19804P00220,421.5297761
121304P0010,60.38565895
121586P0090,392.2177394
119213P0030,0
115157P0025,20.23356733
116803P0070,343.8302444
13205P00400,356.0450685
17914P00210,51.13792723
154268P0020,64.55599212
155576P0060,460.7655027
117234P0020,52.7021865
139500P0070,458.2870636
122495P0018,0
156564P0011,435.7165331
152860P0019,415.9955629
127591P0022,169.059255
15262P00900,247.5547578
137949P0011,382.4871966
140987P0011,208.9191696
139356P0021,288.441361
11235P00250,439.8586088
132806P0050,573.5997896
19303P00210,227.1123165
120052P0011,386.9606752
140846P0020,410.8963574
142985P0014,395.2223058
143670P0020,298.5849919
150924P0022,205.9541375
150357P0024,418.3965184
15002P00600,334.2083546
16318P00400,433.075177
125449P0020,400.0665356
125527P0011,310.7978981
14018P00190,367.9120566
116280P0014,396.2679758
140690P0020,379.093608
141961P0011,352.2121389
156959P0080,396.7780187
155354P0080,404.3098847
122993P0010,373.0020051
128226P0040,551.6430781
16119P00400,115.4998587
136297P0022,28.00490458
18843P00220,498.9405102
135773P0015,395.9994534
17116P00210,248.4165146
115135P0018,420.8623712
123714P0010,420.3064209
142093P0021,347.1930303
127859P0023,230.2318527
111175P0014,305.1231501
132357P0090,55.59390077
116232P0020,285.2221075
154714P0023,436.8960905
143460P0019,402.5399558
11073P00110,412.7858461
152868P0020,523.4384964
142135P0022,28.1886967
155571P0014,68.17612293
134879P0030,0
12166P00110,357.4008837
132319P0020,167.5872983
12523P00140,469.801995
152125P0050,391.6289416
146659P0070,401.4614222
151666P0040,459.9804051
130882P0020,412.4749539
148177P0022,465.4275539
19153P00210,379.4411524
14283P00220,330.6557525
113071P0090,416.5553944
12861P00210,359.2917191
129354P0016,486.2497916
138351P0012,401.3169937
145497P0010,63.15400886
144600P0015,421.7405245
18803P00200,0
113184P0014,365.9587733
148306P0025,386.7909474
151113P0016,42.24646183
119810P0010,397.2046881
152699P0022,21.86942534
119839P0060,374.7155855
111347P0020,394.3685437
138385P0025,298.1008371
145186P0023,392.8893993
156393P0020,472.2522405
149399P0060,0
123537P0017,553.1800512
128488P0015,65.42221298
110610P0020,375.0793076
1960P007000,341.2819112
139948P0019,376.0863449
133266P0050,399.7379336
19575P00600,384.9795005
123759P0022,417.7611681
142933P0012,302.9093834
132796P0023,347.6205225
149413P0050,383.1942979
155255P0022,387.4757611
14497P00180,399.2032833
139229P0013,0
125107P0060,444.103993
131071P0060,442.2207284
148882P0010,401.3859151
120627P0016,63.33739444
127121P0018,445.6378667
130893P0025,66.95453983
132747P0060,35.6101919
11700P00800,354.4172916
124878P0017,434.3500721
146856P0020,419.0034793
16795P00300,367.2902973
132019P0010,561.2315843
12226P00150,412.589314
116874P0010,374.0138792
122776P0023,594.8636537
133278P0015,386.8249983
113286P0018,483.0962516
149274P0090,387.9986016
18582P00700,385.7991736
118683P0010,277.5048145
15225P00210,374.7183474
126916P0017,404.7794677
136931P0024,496.8919919
139726P0022,420.9535157
116187P0030,64.54214359
1200P002300,399.9193461
13093P00250,417.3178142
111663P0060,360.8411945
17890P00800,403.6728558
130280P0019,415.7445514
134537P0020,378.5776835
143453P0040,459.5231697
112716P0011,409.1420707
133027P0020,286.7197372
116860P0080,464.7784593
152223P0014,310.2687418
128348P0013,399.4336319
155120P0024,70.58396949
130703P0010,884.2604709
132870P0025,443.5607328
137858P0012,536.4983933
121619P0025,481.2150509
151602P0022,361.5118844
153038P0070,414.4354779
16844P00500,390.2099687
1957P002300,87.7220748
138429P0080,367.2132121
154064P0023,423.1568658
134516P0015,420.330434
117482P0012,386.8499454
114369P0050,330.7021043
154941P0011,376.66164
145975P0050,390.7424859
19882P00110,69.35881933
118175P0011,20.30175482
115321P0017,409.8525732
156681P0025,429.7924379
14452P00300,379.1637271
139993P0080,410.1649879
18755P00800,0
144972P0018,329.7262055
143986P0011,437.3814196
126811P0050,343.4421637
114001P0019,340.0306415
118623P0014,599.4146265
1595P006000,422.1768708
123521P0014,362.73851
127484P0070,33.79222618
118403P0018,384.4581052
121878P0019,367.9638143
135970P0025,353.5175002
126786P0015,514.7306461
123028P0024,396.0194358
151224P0070,213.5836703
15230P00210,399.2314659
132421P0012,368.6372171
112634P0018,323.8375383
18652P00140,226.9939915
11954P00110,318.1905659
151799P0024,368.9239564
127525P0025,420.2720793
114498P0070,152.9280212
133075P0013,34.40993723
142278P0050,457.8758952
110381P0020,59.99981251
153101P0019,162.9411965
133716P0024,341.5524275
123201P0013,64.14679932
126701P0019,793.8163159
125603P0050,735.2472853
113067P0080,369.2118862
154780P0030,67.59877346
143127P0016,375.5550863
120120P0020,442.695331
124257P0050,419.4955414
118457P0090,1140.082999
125005P0040,497.9345451
124617P0017,34.3407086
119878P0070,39.2745935
133492P0021,66.14791596
143730P0014,366.4189008
16517P00150,489.2366098
141407P0080,412.5858191
155890P0024,437.6741661
143421P0030,279.4098077
143162P0012,338.6627461
131645P0024,425.6834385
116576P0018,398.3589979
121088P0010,429.32347
121812P0050,421.668465
140172P0022,371.8968674
126497P0050,361.1405516
149388P0070,377.9359853
134483P0022,0
155795P0020,382.6181423
17703P00140,423.6503587
137304P0024,243.1171641
126785P0040,0
150586P0050,402.8623549
142284P0040,321.4135576
124899P0020,357.4182129
141260P0040,382.4265973
12571P00250,613.2704997
13981P00100,260.338681
112341P0024,376.9016856
153846P0023,65.3577892
144482P0018,525.1035119
135595P0021,364.9449908
155443P0023,369.7324555
119993P0017,340.2128212
142416P0011,378.6743382
1216P005000,408.8283538
18367P00700,371.9144449
17854P00700,382.181986
151550P0080,425.7941418
111871P0020,52.50035143
126065P0050,378.1173292
133440P0015,464.1200777
148445P0060,303.8586541
150242P0025,413.1151338
11136P00220,370.3528807
147707P0010,317.0950672
139347P0010,42.64647478
148898P0010,196.3790347
119326P0010,52.86045322
156850P0014,477.3423484
139400P0030,621.3736335
147331P0015,237.4468915
143356P0013,341.887387
156182P0010,37.83585378
142943P0023,0
155157P0030,595.0020708
114874P0024,488.7364676
141816P0010,301.3610028
124242P0023,362.961046
145473P0050,289.8884699
112358P0010,353.6121227
132071P0024,54.21453026
147147P0070,349.6127919
136247P0050,0
120574P0030,418.5920506
19977P00110,222.4559963
155113P0040,449.2437923
18983P00100,381.3777357
19441P00800,415.4173887
115271P0018,372.596609
138251P0070,482.2942277
148880P0023,399.8062389
127507P0012,291.1663858
124765P0020,422.1499508
129606P0080,585.1563232
130415P0010,67.2013791
130485P0022,460.536893
121703P0060,446.0996289
12601P00210,503.862224
12390P00210,88.18472915
154137P0070,531.1974702
121936P0080,184.517334
154585P0010,414.2557208
129792P0019,36.2414199
157228P0024,427.4518062
1432P001600,474.8888141
168P0019000,553.4577643
151952P0023,37.73095825
149574P0090,417.9301149
12510P00170,437.0642033
152360P0060,208.262764
156715P0014,312.4089938
141373P0012,143.657764
140010P0020,361.5878156
12829P00300,34.506664
118349P0011,306.5183162
145381P0010,27.54432415
117057P0020,493.3135183
140623P0019,375.0319175
122825P0060,399.8935515
126441P0020,410.9120198
135025P0018,306.5812945
18650P00300,307.7846262
145532P0023,336.3289177
144974P0014,408.4953186
127889P0023,385.5468775
132502P0020,243.909679
147296P0014,478.5115554
15168P00500,388.0154458
134589P0016,559.2552895
125292P0060,470.271641
139984P0090,435.8358851
150931P0014,433.6883654
146329P0019,364.110853
16553P00220,17.79395715
126638P0017,162.1613428
121372P0020,412.390369
145424P0013,440.1604107
125080P0012,431.3180989
155090P0050,452.7537443
1235P004000,416.7797467
110097P0022,449.259978
123259P0050,443.4969422
129485P0070,0
163P0021000,456.1596113
156300P0060,491.2044445
18338P00900,285.1188819
19734P00170,361.093359
146040P0024,247.4622888
115946P0015,476.8429298
156502P0012,430.2584363
140672P0024,372.7110836
11877P00160,378.8859882
137690P0015,396.5689424
14701P00120,391.138652
124536P0024,395.5614218
139673P0013,17.29443082
19085P00140,267.449988
148056P0024,414.8508455
148728P0012,314.6724738
135136P0040,196.0477657
135974P0023,538.3483442
152204P0022,368.4293524
135728P0025,244.0171194
129365P0018,188.4943593
1557P001000,379.8624666
133899P0018,400.3163139
140023P0020,418.7640579
19656P00200,500.0384106
111360P0040,355.3859257
120456P0030,522.3216832
141590P0010,425.999679
152931P0023,66.70326087
130887P0030,496.3024032
112867P0080,59.08354876
125752P0015,386.3884927
140698P0016,488.533421
133663P0012,456.996364
134448P0070,35.41667125
119267P0023,537.4564995
136635P0013,364.4445606
122126P0018,109.7375939
12385P00250,396.7282882
14315P00700,345.3235238
143532P0015,57.647494
13693P00250,395.6480677
117325P0023,461.6963117
142662P0030,403.8417757
116385P0090,406.1465806
145680P0090,388.7191916
142127P0013,421.0393576
135692P0080,469.2914946
116647P0011,442.7349499
153675P0018,406.1012239
115214P0050,32.88506258
141411P0019,55.46281101
140514P0025,268.285212
147773P0080,360.476109
14837P00160,354.6984137
112257P0013,332.2435325
124896P0090,411.649716
146982P0011,376.001491
131440P0019,70.58671038
134786P0019,471.6213496
113843P0024,0
149841P0010,204.2035801
121037P0030,392.1646606
113379P0022,583.2510303
118952P0010,420.8337098
146344P0010,542.3224424
14782P00900,373.9037462
116794P0020,375.0794188
121917P0011,439.1036259
13964P00150,459.8983605
121280P0018,33.8061543
121840P0018,426.6183106
150674P0070,453.0140841
145443P0010,36.47476723
113039P0020,764.9101411
115378P0020,422.8467269
122731P0021,29.50584215
120222P0040,387.7221436
130713P0016,400.4222476
118063P0016,529.3006353
14991P00220,435.7061092
140988P0010,41.62580093
144804P0023,44.34462376
156097P0080,441.4683714
122848P0050,68.49721932
141710P0015,285.3189806
121288P0010,330.2503647
13201P00500,363.0572677
113157P0070,325.1134799
124744P0030,57.70108758
125133P0020,353.2688767
127147P0040,391.7920044
112352P0010,171.4922368
121813P0011,417.8980655
155231P0013,390.0408487
112062P0024,395.6149732
127971P0025,461.096449
151176P0080,399.940707
14951P00100,159.0432977
14864P00250,373.8329728
138234P0010,413.9096037
110479P0014,384.9322212
119077P0010,488.9106699
127739P0040,46.14771395
143317P0025,396.7480103
147978P0080,533.6598931
131317P0012,513.1190208
133829P0018,435.1979344
145126P0090,375.5660189
156845P0012,677.5908126
19195P00160,438.2853633
15124P00200,258.8515926
146385P0090,302.3659231
115383P0015,86.05721185
138749P0040,423.3859757
155881P0011,305.9112431
153946P0020,596.4256129
150743P0020,0
122007P0016,68.53274363
143159P0021,172.6073586
151370P0017,394.1060443
121199P0013,323.7228861
148554P0021,452.7744753
149952P0060,380.5844171
135984P0011,403.5789587
120930P0020,551.9277175
154710P0023,414.401632
151127P0070,456.5738012
127613P0014,380.3754728
123254P0024,386.3498299
143493P0016,393.8686273
117716P0014,503.750392
132058P0030,429.4056048
132081P0024,53.88998487
1419P002400,358.5127001
152484P0013,397.0933965
111720P0090,37.66338455
129447P0050,51.53918684
147004P0016,39.6820701
128773P0040,281.3495031
132853P0025,58.87701656
12569P00140,373.8276733
155323P0024,64.39850537
128242P0019,443.3224232
17983P00240,429.2736499
149039P0015,367.7853244
129956P0020,31.6370493
17093P00400,366.0525585
140536P0025,389.0907238
113943P0016,414.6362837
142572P0011,380.1774095
124853P0080,456.5222609
126852P0080,541.2618123
120612P0014,450.4226165
14421P00220,377.8819134
19274P00110,316.41786
122723P0060,390.0817162
133878P0011,422.4610247
149402P0020,360.3630652
122112P0014,411.8684881
13250P00180,350.3984867
117878P0020,415.5893113
132435P0080,378.3723201
122888P0021,461.7898123
120776P0070,478.2967776
13178P00200,278.2259345
119915P0022,550.3172918
15903P00120,578.9962009
128323P0010,192.0734252
129661P0014,499.6124097
116592P0022,390.6777622
148401P0018,374.499434
13847P00240,0
138214P0018,311.3133644
153783P0017,174.2336372
151288P0010,456.118481
13183P00600,465.1738113
111225P0025,283.6108906
140931P0019,394.1932643
116920P0018,372.4611558
146805P0013,387.0721244
135601P0015,402.6335303
132839P0024,994.2548488
143445P0090,389.7825872
128669P0090,444.1337264
148470P0018,404.6435824
111205P0080,370.9721134
155913P0011,480.5173853
125544P0011,192.9393576
150549P0070,398.0389971
143547P0020,412.5229202
144728P0016,373.9742304
132454P0012,397.3581829
152572P0017,401.6498123
17597P00600,388.9068594
119146P0020,419.4434251
137182P0024,318.2564174
129762P0050,209.3922132
156480P0019,410.412258
157177P0020,328.818022
19110P00100,369.6591071
126064P0090,336.743091
11013P00100,384.8620964
153632P0025,450.8088352
142197P0025,333.613184
