ID,Project_Valuation
131342P0015,170.4360993
137767P0025,370.8319041
121689P0040,343.8167527
125150P0090,351.0465191
151314P0017,366.4347625
114599P0060,386.0281658
128841P0016,367.7678099
14510P00180,270.4120397
114690P0013,359.9258109
154766P0025,395.6256569
114898P0017,350.8493795
120161P0015,355.1299039
125505P0013,337.8508505
150700P0025,349.3652577
113346P0011,458.1394634
138729P0030,381.9845027
156966P0025,314.2455241
148083P0011,390.7624671
151601P0024,114.4336316
155746P0040,148.0983215
113468P0040,314.103649
124925P0019,346.4215218
122857P0060,354.3596575
128316P0023,415.6418605
15998P00110,301.9061255
152393P0019,421.3771931
148301P0030,372.7150664
125310P0080,440.910686
152496P0020,430.0376033
155517P0030,439.8801673
138793P0023,343.9534678
125482P0022,378.1074998
155872P0010,420.4393853
18950P00900,359.7111755
138052P0090,470.820884
118678P0090,183.5690791
15351P00170,369.0078693
13746P00200,339.9298001
123902P0015,434.9780012
140845P0020,446.6252837
132673P0025,367.3471188
11538P00900,380.2930166
142958P0012,402.8320808
13911P00100,336.6122591
123582P0020,416.163912
148260P0030,405.2272671
119359P0012,333.7016361
149564P0021,310.0122724
17842P00150,380.3069795
129963P0025,337.2867592
13161P00180,365.4041363
125728P0070,413.5892142
155783P0080,261.5804599
121116P0090,132.0317132
11648P00150,381.2915076
134048P0018,456.694267
153669P0019,351.4050256
119378P0022,426.5629288
132500P0015,248.5589955
124423P0010,354.8255147
134974P0012,335.270185
17473P00400,376.4556947
131809P0090,516.8763609
115604P0021,404.9066477
153413P0024,378.8918453
116165P0017,0
129644P0024,411.2584931
119781P0080,471.544887
121424P0020,390.9669948
151086P0025,164.4549226
113698P0030,410.4174703
140916P0022,190.1333835
142069P0080,381.5794134
124898P0050,405.9894968
17769P00220,347.5326591
140884P0060,389.7975807
143158P0070,229.3723167
113221P0011,136.1442721
114370P0015,248.7613681
148737P0025,353.1214935
147836P0021,367.0545705
126971P0016,22.60400792
152607P0025,428.9332458
131372P0030,402.3321465
147364P0012,387.2624365
141391P0017,480.8556085
11973P00140,414.9016004
148213P0014,381.2955496
115281P0022,186.9266615
144169P0060,498.628824
116366P0070,376.4964966
110886P0090,408.4110404
121239P0040,309.9296022
134305P0021,385.3230959
120415P0040,171.1437122
132179P0025,398.0933143
147437P0050,800.5890287
151628P0025,376.5133488
1650P008000,495.5011695
122430P0023,406.4035112
127088P0020,310.5828652
141218P0012,346.2806538
119780P0012,291.9539918
14965P00400,333.5377529
156448P0024,342.404777
146467P0019,572.3031902
122975P0022,0
149420P0010,377.885662
142076P0013,397.1850923
12921P00900,341.8576162
132524P0020,164.4260118
148901P0015,470.7806467
142752P0013,390.9539073
17645P00130,395.5201311
19487P00120,427.4785752
15991P00600,128.6846135
132814P0015,363.7231642
127500P0050,419.6097046
12499P00140,459.4827352
119748P0023,395.0245545
125230P0018,386.583044
127555P0070,459.907133
124901P0024,87.37246173
118024P0011,329.9432064
149230P0090,416.8055836
13815P00120,376.5848897
157134P0022,330.6313243
117467P0025,263.9372113
1808P001500,419.664659
16069P00230,370.6264153
15447P00220,393.1136433
16748P00100,387.0077446
112203P0060,226.2211814
1573P001400,391.1860608
125288P0010,456.4300455
120960P0025,393.1476297
146539P0021,397.7531006
150707P0080,423.6377667
131017P0018,440.3753123
124707P0012,387.2103055
151418P0060,445.180547
116801P0080,270.421545
18802P00700,335.7951576
157273P0017,407.7945211
121658P0040,316.3599221
137912P0060,533.0741612
125917P0022,363.3072171
121558P0080,374.6909592
113010P0021,404.1791766
121814P0030,295.2857902
140374P0010,353.5782173
132763P0022,410.1435484
143793P0024,412.0338963
18031P00210,386.9138369
151870P0040,280.8330185
120993P0022,391.5714707
119053P0010,365.4004623
18986P00230,364.7428268
153595P0090,506.0668438
128557P0024,366.10093
148031P0014,332.9108291
110042P0019,165.4846576
144227P0030,410.3511779
135047P0019,654.9520622
112032P0016,358.8831685
114009P0024,397.204872
154635P0020,304.80382
127475P0030,397.2954823
19830P00700,388.4574191
113608P0013,417.5745435
127827P0017,478.5884119
147909P0040,381.8967379
17975P00900,152.3184745
116769P0013,405.7298437
117546P0015,294.970693
136516P0015,375.7794731
122720P0023,363.8984806
138951P0030,352.820638
146405P0019,419.5264762
13023P00500,371.2914235
134432P0040,373.7947915
136585P0020,366.7854775
15516P00130,282.8548554
147849P0018,313.9028812
15316P00400,421.5388333
14175P00300,154.3822234
142476P0040,383.1369943
154340P0025,471.2626363
119634P0040,402.346043
114490P0010,363.3569594
116540P0020,151.2483863
151539P0020,378.9726801
124987P0012,329.5361629
133483P0080,371.6395389
135234P0011,372.2364079
153351P0015,389.3093689
121549P0070,452.9480072
151322P0012,243.1034303
153124P0010,354.1436514
126902P0020,376.7356452
141001P0021,275.7067874
141382P0020,399.2270412
115550P0090,349.9000485
120831P0021,398.1572212
134826P0019,469.477778
129368P0018,165.6302241
16772P00210,383.5810931
139466P0016,506.2233744
14067P00150,344.376801
129832P0018,354.5370318
114893P0025,423.9496981
157008P0023,485.5960056
114541P0023,360.7687021
149119P0011,424.8129207
128907P0021,452.538601
16431P00180,469.6302359
12652P00110,456.2311075
112454P0019,391.186084
123580P0050,487.1468576
110247P0010,448.7163122
129669P0030,342.0082524
153661P0090,355.3245406
136249P0050,401.3926638
134275P0011,388.1417734
127357P0021,457.0782837
146103P0060,315.3909805
118437P0030,343.4004774
124799P0021,400.4908956
156413P0040,443.5559242
111989P0024,288.1665065
142049P0030,392.3567684
144015P0040,372.7997606
134007P0022,376.0725714
124705P0022,365.8765816
130674P0060,225.6561791
125540P0018,303.8804531
126663P0024,153.6584649
119696P0010,390.9302288
154982P0017,422.324127
120643P0025,338.6931369
113132P0030,221.6186409
121158P0020,393.9347027
14398P00220,354.6961192
15884P00600,329.4233077
156699P0021,324.6996833
147535P0012,318.6860683
19879P00600,248.7499467
118611P0020,369.8238563
133881P0012,145.1456674
142260P0018,341.8078464
125435P0025,283.5189491
153676P0080,516.2061822
124543P0020,357.5481258
122874P0021,361.3356691
119668P0080,291.4469698
137038P0015,399.8303308
128538P0014,380.8662559
142238P0020,348.869868
151521P0019,434.2856913
199P0025000,491.9140893
19184P00120,360.431875
127589P0040,166.9872766
11022P00200,384.9447011
16084P00210,367.4199488
139931P0024,319.5775288
118964P0011,435.319719
114792P0060,325.4522422
141117P0023,356.050523
116817P0022,467.4398209
124167P0023,356.4943151
142186P0025,388.8242123
114818P0013,355.1771112
14106P00200,413.9489522
137412P0090,430.7221621
1934P001200,410.8358697
135045P0020,394.4387256
131743P0023,338.3850965
17294P00200,326.142215
1534P002500,470.7590885
128572P0022,160.309547
141076P0013,398.8463273
114173P0010,152.0322979
153771P0019,142.2474984
146007P0015,415.6532309
156941P0050,535.9013656
115339P0015,363.6178058
123208P0015,352.7306349
152174P0019,201.0485616
146073P0021,143.2084577
138347P0023,380.3014164
121470P0010,453.9001025
143549P0021,381.2959179
12000P00600,379.3943897
18091P00160,426.4330203
143124P0010,365.8774282
13413P00500,337.5067716
16057P00300,416.5229979
115556P0010,363.2127001
147990P0016,400.03824
11741P00110,372.8051957
154813P0014,265.7558211
11478P00150,376.0465014
148115P0023,507.5632368
134287P0020,436.5652495
145825P0019,326.5777534
155623P0012,329.4967409
19706P00250,386.5827564
134952P0011,440.7453304
129667P0040,384.2540019
111410P0080,530.4039333
152013P0030,427.3965726
128301P0016,384.0190174
1951P002300,390.3332504
140473P0016,413.7790295
121050P0050,382.2473988
17086P00140,401.9137668
144036P0020,477.3713076
122143P0080,366.8970552
113845P0016,429.1426379
114200P0030,328.9409274
119729P0013,933.8537824
14050P00150,270.6690983
144663P0030,429.994917
138658P0011,382.9193063
131893P0020,375.1641238
155195P0018,427.5036223
19160P00150,402.7371019
116168P0013,279.0541275
120636P0016,469.8001647
127224P0017,138.1410089
153420P0020,451.7871015
17426P00110,392.3799986
120722P0019,404.6552509
128241P0024,176.4438656
131493P0016,458.820769
148143P0080,142.6345344
126385P0014,221.9654625
128114P0010,415.2231819
131869P0022,388.3743322
138413P0020,326.2111994
151254P0030,419.2489477
123674P0017,147.8049192
14535P00180,373.5531393
150116P0090,359.0802872
148441P0021,362.413101
138959P0090,390.2669809
140715P0022,358.2188519
141189P0010,386.1902406
148894P0050,450.4595926
150560P0017,325.533798
18759P00400,382.4592433
157099P0012,459.5628968
147243P0015,408.1934307
115422P0010,304.8132705
138524P0013,395.6799637
124364P0012,406.5999767
139091P0016,0
19667P00100,357.619411
111009P0011,416.107711
1737P002100,400.534249
133042P0010,421.4285016
19006P00120,422.5580897
152162P0070,364.5574615
117131P0022,472.2314076
12873P00300,168.1422774
126488P0022,382.6860402
152188P0010,283.9764264
136854P0090,331.3271166
115195P0012,398.663134
148284P0010,169.7551465
132810P0011,568.9768847
115053P0010,179.2582884
147874P0019,352.1876566
113800P0015,169.8610877
150411P0018,405.9439843
157207P0010,426.3415756
151698P0025,391.3721182
126397P0070,162.4037029
139198P0080,426.1430555
1274P001600,456.2687578
132177P0010,429.55121
126188P0090,260.9132888
129462P0016,352.7764939
123116P0025,337.6150452
1527P001800,455.8176847
114944P0023,401.9071927
114406P0016,381.7526178
148995P0018,291.179795
132827P0014,488.4913128
136054P0016,421.4967151
122219P0090,305.5877635
19159P00250,453.4436992
113857P0019,324.9207569
116501P0010,0
121274P0024,139.7070705
127782P0025,392.4149156
125635P0080,221.1546576
148272P0018,428.7352935
145789P0040,328.2987346
17225P00250,308.9655142
13543P00220,361.0212734
147288P0024,284.4698735
156651P0050,528.0465617
145914P0010,419.5918051
147386P0017,452.5370803
133248P0070,403.7211245
130258P0012,311.7095073
143952P0010,401.3199583
145762P0030,275.3225635
132694P0015,399.04802
135912P0020,383.3212964
136226P0020,372.8748084
139794P0020,235.0423067
154993P0012,411.4529829
144234P0017,422.1381602
113912P0015,364.0532136
11913P00140,377.8856238
119898P0010,432.4762032
128514P0024,436.3740553
134559P0015,321.6494169
118247P0014,28.0774304
127055P0010,346.8527494
12815P00180,374.4512532
136654P0040,443.9677585
16879P00600,314.3435939
118138P0018,356.1498412
152200P0020,139.8241028
155528P0021,357.081749
149352P0012,260.5353503
147458P0010,371.2236713
15194P00100,366.8304156
111605P0018,371.3188325
113405P0023,0
156605P0070,377.5318506
143622P0025,440.8094987
131582P0015,226.6854023
17247P00700,356.0313198
114158P0010,371.19202
132259P0010,296.6244326
148012P0080,398.7006118
155716P0017,457.9876051
135327P0021,277.2484144
139332P0040,486.4249517
151321P0021,269.770201
152181P0014,342.6014285
113725P0040,315.4431003
125347P0024,358.3160733
113826P0015,298.3690582
154202P0016,327.2137411
144045P0011,368.9709961
133889P0022,330.9134145
126038P0019,366.2044222
141511P0010,421.5440897
141662P0019,346.2773167
144502P0015,372.2520968
131303P0013,20.76449982
144932P0016,380.007948
133125P0070,473.9114407
145571P0010,354.1940528
117158P0010,373.0555132
14766P00140,301.5997929
1251P001100,394.7930942
156911P0020,579.0846547
123700P0030,361.9414344
155428P0016,460.1221727
150327P0021,347.5384838
151526P0011,296.2003189
123897P0019,391.3999113
18800P00140,392.913175
131371P0020,171.2612231
154338P0024,365.3288942
126698P0040,384.0522171
143063P0022,393.9677935
151773P0060,315.9326559
155654P0090,397.8526647
130769P0017,371.1028346
156810P0030,391.5068486
146946P0050,361.3841325
112609P0040,423.5431181
153102P0010,253.355504
130382P0019,379.4583188
126427P0015,390.9127836
16945P00130,425.7854227
116249P0014,1036.054936
15483P00110,337.5415757
144616P0010,406.7210681
17989P00150,304.2700261
111033P0010,340.6739844
124676P0060,527.2373936
130822P0019,442.7666145
141649P0025,561.641861
153650P0021,388.9324034
125798P0070,374.1499949
133099P0022,246.1121832
149273P0020,386.7590736
155070P0023,425.866135
135621P0010,348.502583
129456P0025,451.2574533
127199P0025,447.9532898
17080P00150,376.4144873
19804P00220,407.9092966
121304P0010,157.9853304
121586P0090,370.1724322
119213P0030,0
115157P0025,25.29195916
116803P0070,342.2303767
13205P00400,351.9377588
17914P00210,133.4154321
154268P0020,177.8092252
155576P0060,450.6961069
117234P0020,135.671054
139500P0070,426.9250945
122495P0018,0
156564P0011,425.2940406
152860P0019,407.5135471
127591P0022,251.7832075
15262P00900,241.156705
137949P0011,371.6407837
140987P0011,204.9811162
139356P0021,288.6013148
11235P00250,417.4593436
132806P0050,525.5008304
19303P00210,240.8410421
120052P0011,366.9815513
140846P0020,398.3551083
142985P0014,386.7972554
143670P0020,298.7440791
150924P0022,201.7664322
150357P0024,383.4581562
15002P00600,329.1366694
16318P00400,412.6655854
125449P0020,384.0331468
125527P0011,270.1397732
14018P00190,360.7231561
116280P0014,392.7957911
140690P0020,365.8411708
141961P0011,346.434189
156959P0080,381.7743756
155354P0080,405.5896215
122993P0010,362.5994945
128226P0040,482.7479272
16119P00400,185.2769665
136297P0022,120.1305493
18843P00220,446.389756
135773P0015,385.6464685
17116P00210,234.3921277
115135P0018,404.3950581
123714P0010,407.3634336
142093P0021,341.1304854
127859P0023,317.2830981
111175P0014,299.8604065
132357P0090,148.1221316
116232P0020,285.854449
154714P0023,434.8245734
143460P0019,386.0428503
11073P00110,397.2890363
152868P0020,495.7668447
142135P0022,119.5479341
155571P0014,198.5508179
134879P0030,0
12166P00110,348.7365173
132319P0020,254.3506361
12523P00140,431.5091062
152125P0050,383.5300569
146659P0070,393.6017129
151666P0040,434.6791636
130882P0020,395.7300472
148177P0022,448.9383711
19153P00210,376.3734784
14283P00220,331.4062189
113071P0090,402.9598406
12861P00210,346.0163963
129354P0016,467.0860848
138351P0012,397.3585097
145497P0010,167.1860259
144600P0015,421.1916717
18803P00200,0
113184P0014,359.9242199
148306P0025,367.6386796
151113P0016,177.478128
119810P0010,399.5542566
152699P0022,27.33678167
119839P0060,371.4471277
111347P0020,377.8501177
138385P0025,297.9592968
145186P0023,377.1022196
156393P0020,440.9621718
149399P0060,0
123537P0017,484.8638774
128488P0015,180.1676181
110610P0020,362.9826867
1960P007000,332.6061415
139948P0019,370.423469
133266P0050,378.9059621
19575P00600,368.1968385
123759P0022,420.8005402
142933P0012,299.5310325
132796P0023,349.1111284
149413P0050,370.3897834
155255P0022,381.0478507
14497P00180,388.3257781
139229P0013,0
125107P0060,425.0592644
131071P0060,417.9954267
148882P0010,396.8933623
120627P0016,172.761734
127121P0018,431.6011044
130893P0025,183.7593841
132747P0060,150.9455183
11700P00800,344.3661376
124878P0017,416.9278906
146856P0020,412.0872746
16795P00300,354.3690346
132019P0010,491.2463328
12226P00150,384.7581902
116874P0010,370.827132
122776P0023,532.2951664
133278P0015,347.1328816
113286P0018,449.1438692
149274P0090,371.4884232
18582P00700,378.5084825
118683P0010,265.6207037
15225P00210,364.5200908
126916P0017,378.5925066
136931P0024,473.2622686
139726P0022,405.0090795
116187P0030,182.6205562
1200P002300,383.7307265
13093P00250,395.6216675
111663P0060,356.0439221
17890P00800,381.0401518
130280P0019,405.3399812
134537P0020,364.0105803
143453P0040,433.5334074
112716P0011,403.1471213
133027P0020,266.9859289
116860P0080,440.1579732
152223P0014,306.2548207
128348P0013,393.6451993
155120P0024,202.5827216
130703P0010,815.6744092
132870P0025,417.0009265
137858P0012,479.6137401
121619P0025,432.7526757
151602P0022,357.6385389
153038P0070,408.7747843
16844P00500,373.7560657
1957P002300,175.3258601
138429P0080,356.8312633
154064P0023,418.4554842
134516P0015,407.3489834
117482P0012,377.2453186
114369P0050,322.4713276
154941P0011,374.9962584
145975P0050,375.560552
19882P00110,197.9325612
118175P0011,25.37719353
115321P0017,401.7668517
156681P0025,425.9557283
14452P00300,358.0084754
139993P0080,384.2696675
18755P00800,0
144972P0018,320.2395799
143986P0011,382.5900257
126811P0050,297.9586941
114001P0019,297.3785386
118623P0014,534.2652552
1595P006000,403.9617959
123521P0014,352.2592825
127484P0070,143.9266415
118403P0018,368.2300986
121878P0019,364.9028952
135970P0025,347.2222951
126786P0015,458.1817367
123028P0024,384.2612948
151224P0070,277.1024258
15230P00210,383.1244093
132421P0012,361.7347099
112634P0018,319.9422325
18652P00140,222.923306
11954P00110,308.8590016
151799P0024,361.7043267
127525P0025,391.1632797
114498P0070,237.1489574
133075P0013,148.6870717
142278P0050,445.4390075
110381P0020,166.6207654
153101P0019,175.9893077
133716P0024,334.670993
123201P0013,180.4198666
126701P0019,780.3418309
125603P0050,723.0993866
113067P0080,349.6213712
154780P0030,190.7057326
143127P0016,379.2589374
120120P0020,401.5390838
124257P0050,399.7238008
118457P0090,998.8141895
125005P0040,450.4197198
124617P0017,146.76888
119878P0070,162.7226888
133492P0021,194.8241276
143730P0014,357.0689452
16517P00150,465.7009922
141407P0080,409.469909
155890P0024,414.9760395
143421P0030,279.5785121
143162P0012,308.8782691
131645P0024,396.4288948
116576P0018,398.1842764
121088P0010,412.9415104
121812P0050,404.9097012
140172P0022,359.0625859
126497P0050,443.9930417
149388P0070,378.6843624
134483P0022,0
155795P0020,384.4628581
17703P00140,408.9065974
137304P0024,319.504864
126785P0040,0
150586P0050,397.8613841
142284P0040,319.8963447
124899P0020,311.4803784
141260P0040,367.533986
12571P00250,545.1422427
13981P00100,259.1151549
112341P0024,367.0303507
153846P0023,180.583869
144482P0018,473.2419129
135595P0021,448.0512889
155443P0023,358.609218
119993P0017,338.4708504
142416P0011,368.328288
1216P005000,388.5029321
18367P00700,366.3666908
17854P00700,372.9623022
151550P0080,416.4246381
111871P0020,140.0832465
126065P0050,374.7937837
133440P0015,441.7123438
148445P0060,301.6106884
150242P0025,398.7269652
11136P00220,363.0450222
147707P0010,311.5166298
139347P0010,180.0580908
148898P0010,297.5397761
119326P0010,137.6411212
156850P0014,444.0371801
139400P0030,551.5459943
147331P0015,359.2816154
143356P0013,343.692507
156182P0010,159.3767603
142943P0023,0
155157P0030,529.1357198
114874P0024,450.1194023
141816P0010,306.6174403
124242P0023,360.0796337
145473P0050,289.6266382
112358P0010,341.5640818
132071P0024,144.6055822
147147P0070,343.7726973
136247P0050,0
120574P0030,405.6088698
19977P00110,289.6799744
155113P0040,413.3785741
18983P00100,371.5894067
19441P00800,410.6961508
115271P0018,364.0311424
138251P0070,467.5635179
148880P0023,395.055574
127507P0012,359.265307
124765P0020,417.2305885
129606P0080,523.0945805
130415P0010,195.0035517
130485P0022,434.7896561
121703P0060,411.3159623
12601P00210,449.0523193
12390P00210,176.4300605
154137P0070,502.2333527
121936P0080,193.5062258
154585P0010,401.8419634
129792P0019,148.660193
157228P0024,418.8236982
1432P001600,432.2702899
168P0019000,494.4620868
151952P0023,154.8431599
149574P0090,403.4840537
12510P00170,417.5169745
152360P0060,270.2875869
156715P0014,397.0040739
141373P0012,155.9422776
140010P0020,355.3630811
12829P00300,143.9347469
118349P0011,304.404709
145381P0010,120.9471524
117057P0020,435.5379356
140623P0019,360.7652008
122825P0060,386.014002
126441P0020,398.1879205
135025P0018,303.7372617
18650P00300,307.3930118
145532P0023,333.5927232
144974P0014,395.7544464
127889P0023,373.9399429
132502P0020,211.1686453
147296P0014,446.3077054
15168P00500,378.2259949
134589P0016,515.5972202
125292P0060,433.8229621
139984P0090,416.0461617
150931P0014,413.9671377
146329P0019,358.0622771
16553P00220,22.24244644
126638P0017,248.8233971
121372P0020,393.9623114
145424P0013,421.8152424
125080P0012,407.1222784
155090P0050,437.9574763
1235P004000,393.992035
110097P0022,436.8359328
123259P0050,417.3708135
129485P0070,0
163P0021000,431.0670483
156300P0060,439.301963
18338P00900,285.1249729
19734P00170,361.3806099
146040P0024,317.7614081
115946P0015,446.3356875
156502P0012,412.264158
140672P0024,359.9635169
11877P00160,369.0735452
137690P0015,386.7371106
14701P00120,370.2721666
124536P0024,379.6477017
139673P0013,21.61803853
19085P00140,271.2425656
148056P0024,398.9411679
148728P0012,312.1310103
135136P0040,192.7042239
135974P0023,493.0312561
152204P0022,359.8468397
135728P0025,241.2342489
129365P0018,195.3112311
1557P001000,363.0799387
133899P0018,388.9364314
140023P0020,405.0354085
19656P00200,459.707462
111360P0040,351.5536946
120456P0030,468.0138577
141590P0010,406.0373198
152931P0023,185.7986506
130887P0030,456.8545303
112867P0080,159.5324411
125752P0015,366.6332101
140698P0016,458.2026923
133663P0012,440.5682013
134448P0070,148.6338178
119267P0023,486.8443221
136635P0013,353.1867721
122126P0018,173.6275284
12385P00250,385.8943465
14315P00700,337.8115109
143532P0015,155.6539567
13693P00250,371.2825965
117325P0023,423.2206375
142662P0030,396.506242
116385P0090,399.5013942
145680P0090,371.6542218
142127P0013,406.0440882
135692P0080,430.8868942
116647P0011,415.3792059
153675P0018,402.086327
115214P0050,139.756832
141411P0019,141.3994227
140514P0025,260.5761786
147773P0080,355.1375938
14837P00160,344.1358821
112257P0013,323.0633288
124896P0090,405.7166411
146982P0011,358.9272399
131440P0019,199.7406752
134786P0019,445.6277375
113843P0024,0
149841P0010,204.5759522
121037P0030,377.8605888
113379P0022,525.6871119
118952P0010,403.620566
146344P0010,494.7883725
14782P00900,365.1072151
116794P0020,364.9171943
121917P0011,402.607715
13964P00150,428.7218539
121280P0018,137.3919203
121840P0018,415.6226659
150674P0070,429.7466811
145443P0010,158.9068264
113039P0020,712.7050339
115378P0020,418.2856454
122731P0021,122.2453239
120222P0040,382.6672022
130713P0016,393.9355602
118063P0016,497.2466523
14991P00220,414.8097711
140988P0010,181.0359721
144804P0023,140.3338608
156097P0080,423.9269282
122848P0050,196.2696224
141710P0015,299.6526371
121288P0010,316.5366155
13201P00500,356.8617392
113157P0070,316.7088394
124744P0030,158.7460379
125133P0020,342.6258891
127147P0040,383.3759342
112352P0010,260.3075033
121813P0011,408.4492449
155231P0013,374.0161556
112062P0024,390.8578236
127971P0025,442.3538482
151176P0080,383.1274698
14951P00100,169.9229259
14864P00250,366.4050388
138234P0010,410.258114
110479P0014,362.4333352
119077P0010,445.4788524
127739P0040,94.62961701
143317P0025,391.1925245
147978P0080,488.7465221
131317P0012,467.4792626
133829P0018,426.0125692
145126P0090,362.190754
156845P0012,674.5083266
19195P00160,407.0696762
15124P00200,265.8828553
146385P0090,285.3771253
115383P0015,169.7606993
138749P0040,414.9841253
155881P0011,385.156527
153946P0020,535.6066807
150743P0020,0
122007P0016,198.2484591
143159P0021,269.831213
151370P0017,386.1913325
121199P0013,326.2927794
148554P0021,429.8274175
149952P0060,376.4178859
135984P0011,394.4986305
120930P0020,490.0874339
154710P0023,411.4004893
151127P0070,472.9229182
127613P0014,365.6089154
123254P0024,375.593967
143493P0016,376.863984
117716P0014,452.6301346
132058P0030,416.4307802
132081P0024,142.0895068
1419P002400,345.5306349
152484P0013,392.7589131
111720P0090,158.6445004
129447P0050,162.6437116
147004P0016,167.810923
128773P0040,355.7890502
132853P0025,159.0041514
12569P00140,365.603385
155323P0024,143.1771247
128242P0019,426.5757924
17983P00240,393.3023514
149039P0015,356.2007548
129956P0020,143.163991
17093P00400,369.7751731
140536P0025,374.7719402
113943P0016,400.7638486
142572P0011,359.6921532
124853P0080,425.966029
126852P0080,478.5712417
120612P0014,432.7203952
14421P00220,368.7210447
19274P00110,391.4001734
122723P0060,385.2199811
133878P0011,406.0317319
149402P0020,342.8495552
122112P0014,403.6148299
13250P00180,347.1000169
117878P0020,386.9290118
132435P0080,363.5835735
122888P0021,425.6354387
120776P0070,439.4184751
13178P00200,258.6504399
119915P0022,503.1327718
15903P00120,512.8231112
128323P0010,292.4724569
129661P0014,451.376581
116592P0022,375.7114606
148401P0018,376.4217358
13847P00240,0
138214P0018,299.9270374
153783P0017,259.5775135
151288P0010,421.2418255
13183P00600,421.2796098
111225P0025,279.0571668
140931P0019,395.1128862
116920P0018,369.354858
146805P0013,383.373018
135601P0015,375.1916464
132839P0024,893.2549006
143445P0090,374.1922873
128669P0090,432.8134367
148470P0018,395.7694425
111205P0080,359.6718841
155913P0011,462.2843162
125544P0011,199.5272094
150549P0070,391.5574622
143547P0020,406.3713837
144728P0016,371.5312033
132454P0012,383.5307571
152572P0017,389.4365167
17597P00600,382.5713311
119146P0020,404.893797
137182P0024,311.0979911
129762P0050,204.5080504
156480P0019,376.630271
157177P0020,320.6420905
19110P00100,357.5784145
126064P0090,302.8834304
11013P00100,368.5008668
153632P0025,435.562956
142197P0025,317.28213
