ID,Project_Valuation
151601P0024,320.79570666459864
155746P0040,437.2885927976776
113468P0040,338.3843217241317
124925P0019,336.7788482065054
122857P0060,379.4161023056912
128316P0023,436.89278865313537
15998P00110,408.52612792993546
152393P0019,414.75491796267113
148301P0030,359.41840462116164
125310P0080,457.86225901309626
152496P0020,417.90567494401773
155517P0030,447.48957226867896
138793P0023,427.828241535976
125482P0022,373.40805966049567
155872P0010,402.25546307647085
18950P00900,363.1838954003688
138052P0090,386.28179691010007
118678P0090,319.2615061923506
15351P00170,350.44957253162386
13746P00200,320.0165905501866
123902P0015,427.43523869600375
140845P0020,359.65664422800637
132673P0025,360.5210951468085
11538P00900,362.6368149656715
142958P0012,448.1449200620183
13911P00100,316.41553584194
123582P0020,390.39371166777715
148260P0030,402.4522544558274
119359P0012,383.15007613204864
149564P0021,355.1672583053408
17842P00150,371.994853572856
129963P0025,324.9993209246478
13161P00180,349.79295512229066
125728P0070,419.7573779007718
155783P0080,286.46998178965094
121116P0090,308.2103442215702
11648P00150,370.55190865125616
134048P0018,500.9088890620932
153669P0019,390.6870984334263
119378P0022,418.0367059076287
132500P0015,367.773843681976
124423P0010,345.2753418866439
134974P0012,382.6431251264402
17473P00400,347.2831177267707
131809P0090,449.9821990085513
115604P0021,401.929664047991
153413P0024,388.29485518951316
116165P0017,0.0
129644P0024,415.1604920973092
119781P0080,443.30301061318335
121424P0020,396.8140170805578
151086P0025,395.7960168024523
113698P0030,404.02154212208455
140916P0022,469.3141274340463
142069P0080,360.70257932074287
124898P0050,407.7396399731962
17769P00220,329.82679089072843
140884P0060,387.55977832712114
143158P0070,382.10583161016365
113221P0011,387.90981969553746
114370P0015,395.69390865143424
148737P0025,424.2656838611773
147836P0021,407.24962417345915
126971P0016,216.99847598993355
152607P0025,425.3861173965424
131372P0030,386.93978029084093
147364P0012,381.98523372230017
141391P0017,499.72007906247865
11973P00140,397.356379900704
148213P0014,360.1184176998371
115281P0022,410.82371177728317
144169P0060,478.6931026114934
116366P0070,369.9239955778401
110886P0090,396.49807899234946
121239P0040,348.00901849842995
134305P0021,401.92850276009545
120415P0040,416.191744759284
132179P0025,401.3360070092377
147437P0050,848.8713714231159
151628P0025,359.34283119381445
1650P008000,386.6131165243177
122430P0023,408.781908171884
127088P0020,345.324813430128
141218P0012,386.65713806525815
119780P0012,272.1111345195913
14965P00400,317.22191679175546
156448P0024,387.1848388194809
146467P0019,460.4326500079834
122975P0022,0.0
149420P0010,372.0518912460015
142076P0013,396.510147682102
12921P00900,353.33806958169333
132524P0020,468.7289101178131
148901P0015,474.5637522511505
142752P0013,403.6303278232122
17645P00130,409.04667388293655
19487P00120,359.7555704948496
15991P00600,294.2776456523019
132814P0015,372.9581977454768
127500P0050,431.76838967530335
12499P00140,378.9411172929335
119748P0023,384.7057084893683
125230P0018,375.9379113535752
127555P0070,393.19063581241926
124901P0024,208.81325688947703
118024P0011,498.55223754593527
149230P0090,396.71638967351964
13815P00120,356.3804469954229
157134P0022,459.86725465643303
117467P0025,384.14149191159174
1808P001500,406.9237112418428
16069P00230,374.7575600305365
15447P00220,369.95593073697466
16748P00100,366.38012540772036
112203P0060,471.54792199680617
1573P001400,373.2272613829216
125288P0010,445.9753789017958
120960P0025,406.33932480448135
146539P0021,447.0863101248453
150707P0080,424.8219954104196
131017P0018,437.9750309870896
124707P0012,387.7972893240525
151418P0060,462.6837128617369
116801P0080,296.8037002440795
18802P00700,491.78873083406995
157273P0017,408.18788998668936
121658P0040,351.3459285767125
137912P0060,515.5778258328494
125917P0022,343.3091268309592
121558P0080,370.82806134073724
113010P0021,396.7264564789229
121814P0030,448.6767028170794
140374P0010,333.48614530573894
132763P0022,393.93019933011436
143793P0024,419.2150567079792
18031P00210,397.2169458139405
151870P0040,391.39390340421204
120993P0022,404.5376766926034
119053P0010,405.9706376681615
18986P00230,347.2014794683597
153595P0090,538.5634286641148
128557P0024,343.2400482335308
148031P0014,370.77460227087835
110042P0019,424.5650818673823
144227P0030,415.82109904753855
135047P0019,773.9708604114306
112032P0016,362.20849565530335
114009P0024,392.57708005136254
154635P0020,339.63605641087065
127475P0030,408.64996830406204
19830P00700,390.6177030317968
113608P0013,406.0670074278715
127827P0017,425.0118048068133
147909P0040,434.9916126422277
17975P00900,201.66416422168598
116769P0013,369.6853311153944
117546P0015,320.8762133536424
136516P0015,416.1834280238181
122720P0023,345.5295012523613
138951P0030,386.4725217585402
146405P0019,434.9239725763009
13023P00500,351.6909057599144
134432P0040,356.27152995457817
136585P0020,382.40517190059415
15516P00130,342.8404379666879
147849P0018,350.41280378598174
15316P00400,387.4010419789668
14175P00300,439.1962752274395
142476P0040,375.6774664019075
154340P0025,452.44905503460336
119634P0040,376.4727658587154
114490P0010,402.0313376878426
116540P0020,424.3935290286088
151539P0020,357.0111080176856
124987P0012,364.08374888462487
133483P0080,354.31467321662285
135234P0011,363.2896926064373
153351P0015,377.90263890425405
121549P0070,396.5096737255988
151322P0012,355.7907162568038
153124P0010,400.8678211764762
126902P0020,375.9038360611586
141001P0021,411.97366635755236
141382P0020,378.3145021188752
115550P0090,507.37999426540466
120831P0021,412.41066798060206
134826P0019,460.59855123130416
129368P0018,449.8925987441821
16772P00210,366.1745501080409
139466P0016,475.5378943123127
14067P00150,323.5644608307546
129832P0018,344.23011116392337
114893P0025,443.8779151610588
157008P0023,494.5066974759643
114541P0023,344.65552145340155
149119P0011,417.41279731237256
128907P0021,464.7971791768295
16431P00180,467.63451569841317
12652P00110,454.345641809747
112454P0019,369.1899433975752
123580P0050,374.4491863810649
110247P0010,454.82091051139815
129669P0030,387.6591077956826
153661P0090,329.3574477519058
136249P0050,416.9476397536972
134275P0011,385.04478130326623
127357P0021,459.3179450204895
146103P0060,416.3735772291178
118437P0030,342.3521148650832
124799P0021,411.7320755321412
156413P0040,453.33127325936897
111989P0024,428.6256000912024
142049P0030,384.0451370601336
144015P0040,362.5173822001788
134007P0022,352.07991601347084
124705P0022,369.3820788850684
130674P0060,378.83887867251195
125540P0018,465.26306624479173
126663P0024,321.0022453447499
119696P0010,367.55100671984223
154982P0017,432.8020829792289
120643P0025,462.6729933315172
113132P0030,422.2976696739278
121158P0020,399.471538718769
14398P00220,343.70041088957635
15884P00600,360.66671854346816
156699P0021,365.77489475621866
147535P0012,413.11690465755663
19879P00600,428.36426810674783
118611P0020,369.25567558881113
133881P0012,406.08679573570544
142260P0018,361.70178665694
125435P0025,422.3052641521499
153676P0080,461.23620272370107
124543P0020,474.90547907478174
122874P0021,344.1497568041192
119668P0080,307.7400388606172
137038P0015,354.8228471516819
128538P0014,349.68109790536903
142238P0020,344.9948388432791
151521P0019,417.89120899102255
199P0025000,427.1663513603151
19184P00120,349.89318939879746
127589P0040,406.76623661675836
11022P00200,369.4653147831136
16084P00210,354.4690828084139
139931P0024,305.8990373475898
118964P0011,428.5459978059098
114792P0060,329.2999272190342
141117P0023,331.85534756705164
116817P0022,398.1509717188412
124167P0023,390.9354607179499
142186P0025,384.0515279945852
114818P0013,340.4326133628004
14106P00200,380.2369108315705
137412P0090,400.7090213572377
1934P001200,410.7638272133854
135045P0020,504.47824245963204
131743P0023,379.71221653397424
17294P00200,395.7322323336216
1534P002500,396.08457928943284
128572P0022,390.60106435838594
141076P0013,387.03856020934234
114173P0010,421.6005279844203
153771P0019,347.7122490199976
146007P0015,450.84929227308334
156941P0050,537.8553022899446
115339P0015,360.4434796010796
123208P0015,336.86487377350846
152174P0019,339.1029830183146
146073P0021,349.24664771256437
138347P0023,384.9551715417192
121470P0010,455.269145615208
143549P0021,382.6724185068127
12000P00600,348.9505849272582
18091P00160,406.3628306838812
143124P0010,402.5307184422221
13413P00500,309.6885364006529
16057P00300,425.67739165713476
115556P0010,339.6333245067552
147990P0016,397.3260440906895
11741P00110,360.5755629838246
154813P0014,477.2762481510376
11478P00150,353.1150108683727
148115P0023,488.8057059649292
134287P0020,435.59060210039627
145825P0019,344.9116279712332
155623P0012,362.1724171425199
19706P00250,380.1957410353711
134952P0011,396.6711290740208
129667P0040,372.64188730262083
111410P0080,461.8938476717409
152013P0030,398.64241942982216
128301P0016,378.6825263879617
1951P002300,388.69465092002173
140473P0016,411.20940656053773
121050P0050,376.0564649614978
17086P00140,403.7164333359143
144036P0020,447.89491614242263
122143P0080,360.63465159461657
113845P0016,400.464549890576
114200P0030,348.9624110408155
119729P0013,823.4520424997528
14050P00150,286.56785318569774
144663P0030,437.18992480496206
138658P0011,379.27125968766615
131893P0020,362.86741301649147
155195P0018,438.9058413178824
19160P00150,389.57792443293687
116168P0013,304.7736051521188
120636P0016,424.57122220366966
127224P0017,386.2238159092577
153420P0020,425.4105753846272
17426P00110,370.0505137882291
120722P0019,388.7768719586571
128241P0024,452.7930604485524
131493P0016,449.3274513730567
148143P0080,357.47793030777984
126385P0014,356.92393731156716
128114P0010,408.31544350886213
131869P0022,382.83346159668696
138413P0020,364.2038749554554
151254P0030,421.76575904085587
123674P0017,420.5186244370693
14535P00180,355.2613452661898
150116P0090,340.9432715949623
148441P0021,457.8458401472253
138959P0090,424.7946817405594
140715P0022,329.99613107181216
141189P0010,387.60179599177366
148894P0050,432.3147579089597
150560P0017,346.11528878759583
18759P00400,376.60658636570747
157099P0012,486.2996796447649
147243P0015,413.6328869946175
115422P0010,493.934745907594
138524P0013,376.0191841430232
124364P0012,398.8842015429728
139091P0016,0.0
19667P00100,345.05051379713206
111009P0011,371.78603809603584
1737P002100,393.1307933091445
133042P0010,435.9199785515307
19006P00120,421.0459054315586
152162P0070,396.7365263380525
117131P0022,428.16274548786544
12873P00300,363.1267640874309
126488P0022,371.20335672833687
152188P0010,306.8016991839553
136854P0090,314.0388543563077
115195P0012,371.3215140741007
148284P0010,429.40901086489924
132810P0011,481.0904106568284
115053P0010,451.6620931953851
147874P0019,409.6526581832544
113800P0015,423.38242489457565
150411P0018,398.94022311523116
157207P0010,420.8702990704479
151698P0025,410.0796042798351
126397P0070,456.73685631019066
139198P0080,410.9800073945549
1274P001600,416.7143226897609
132177P0010,405.8793902116197
126188P0090,464.29639911381486
129462P0016,332.2872608804864
123116P0025,316.05740463584067
1527P001800,399.8919937076159
114944P0023,367.4916005211997
114406P0016,380.75496841457914
148995P0018,297.7910051755658
132827P0014,467.5812839415506
136054P0016,422.4442350917456
122219P0090,325.4554652727988
19159P00250,421.45933625680664
113857P0019,355.0632278100567
116501P0010,0.0
121274P0024,395.7342963859255
127782P0025,385.06235473392036
125635P0080,365.99338941019164
148272P0018,454.944048256168
145789P0040,363.3914898431785
17225P00250,285.18333423512627
13543P00220,347.1117335810063
147288P0024,311.19058637879937
156651P0050,475.1356775671313
145914P0010,414.51152389778775
147386P0017,439.0004517558008
133248P0070,391.0817750966823
130258P0012,409.56203683614325
143952P0010,419.9259992665123
145762P0030,294.1569272357092
132694P0015,399.62990526842833
135912P0020,378.8735760911585
136226P0020,354.0335271843078
139794P0020,360.7310503904518
154993P0012,416.12153430522034
144234P0017,437.2801843455363
113912P0015,336.75276786112886
11913P00140,355.72736317912444
119898P0010,429.98308009805817
128514P0024,373.704536316792
134559P0015,353.44847150362074
118247P0014,269.5433318698669
127055P0010,392.5010270456305
12815P00180,364.4952202911948
136654P0040,420.17048028739265
16879P00600,335.7379686363592
118138P0018,353.0469194081424
152200P0020,397.5355253174665
155528P0021,395.3837720349894
149352P0012,371.4421805520401
147458P0010,349.6629535245729
15194P00100,366.5812705938704
111605P0018,360.65288402656165
113405P0023,0.0
156605P0070,379.8574302473649
143622P0025,407.6299349507022
131582P0015,343.2658676869688
17247P00700,373.4042348090008
114158P0010,364.04240461170167
132259P0010,317.8703954246336
148012P0080,396.0561187107482
155716P0017,432.6765405043628
135327P0021,388.363369940014
139332P0040,447.40618902210656
151321P0021,412.44174530843554
152181P0014,384.3920612468543
113725P0040,431.8788993280018
125347P0024,357.48869017972237
113826P0015,319.3245304469841
154202P0016,382.8180728475994
144045P0011,344.68126663476534
133889P0022,336.1800789473997
126038P0019,350.7314945169291
141511P0010,429.96080035132866
141662P0019,362.9106818851645
144502P0015,353.044069109684
131303P0013,199.33919829246426
144932P0016,387.2655167186557
133125P0070,455.5146912138113
145571P0010,355.4174981673613
117158P0010,372.21937774167
14766P00140,306.85167993601897
1251P001100,380.7762088569796
156911P0020,648.1646804922881
123700P0030,422.79287892712716
155428P0016,398.1707438763705
150327P0021,378.64930868409516
151526P0011,315.5264840711648
123897P0019,387.07492691282135
18800P00140,395.48907319563386
131371P0020,427.8339198902888
154338P0024,347.05881494116966
126698P0040,381.94969856863327
143063P0022,395.7929453680055
151773P0060,326.7663263675638
155654P0090,421.17288414315436
130769P0017,378.54072711452375
156810P0030,378.9681305450623
146946P0050,352.56588603332114
112609P0040,431.59164143171694
153102P0010,391.8932943373974
130382P0019,370.8330563692051
126427P0015,391.6629576227819
16945P00130,371.8426346353894
116249P0014,881.3955774804207
15483P00110,371.4833398070736
144616P0010,408.9178457988697
17989P00150,330.84524804007475
111033P0010,411.89307442277396
124676P0060,511.1058441834413
130822P0019,456.96699572845887
141649P0025,466.54574557420835
153650P0021,403.92728404193764
125798P0070,367.66424758547663
133099P0022,386.34683069755516
149273P0020,387.1942468430411
155070P0023,420.7601493450852
135621P0010,367.92497876365593
129456P0025,433.95992724693616
127199P0025,431.8608348976046
17080P00150,363.47648182550455
19804P00220,387.75880775282434
121304P0010,410.44091755294716
121586P0090,350.7362314480196
119213P0030,0.0
115157P0025,242.80280795676342
116803P0070,390.5324617919017
13205P00400,331.1199219103122
17914P00210,314.0075064296027
154268P0020,450.29217093372733
155576P0060,460.4455178284757
117234P0020,324.95752723632074
139500P0070,385.83996673746094
122495P0018,0.0
156564P0011,430.2622939946022
152860P0019,386.7719570559252
127591P0022,443.84640234434363
15262P00900,393.7228451823994
137949P0011,366.0783602734085
140987P0011,423.5931406736877
139356P0021,292.2513194355494
11235P00250,398.2461594167928
132806P0050,531.4983608468558
19303P00210,335.9356285570002
120052P0011,345.2638444000171
140846P0020,397.09373031032715
142985P0014,379.3485105582542
143670P0020,309.4899367368137
150924P0022,308.8708540894933
150357P0024,390.1880801314912
15002P00600,312.38983453469746
16318P00400,384.02416548432825
125449P0020,377.7534495920828
125527P0011,392.4973568705658
14018P00190,342.2239144685212
116280P0014,395.7898725254538
140690P0020,340.96335972047797
141961P0011,386.8878704365876
156959P0080,375.06393818688315
155354P0080,431.02321400572737
122993P0010,349.88392692830763
128226P0040,404.1241225238716
16119P00400,324.87326591089163
136297P0022,336.0588548971781
18843P00220,380.10157296119
135773P0015,386.59962652096993
17116P00210,357.920149600258
115135P0018,400.4989209400837
123714P0010,402.7804037242795
142093P0021,337.756624444242
127859P0023,433.80377605576103
111175P0014,327.11572343241437
132357P0090,356.78097438743987
116232P0020,311.03145115385445
154714P0023,459.6303417275926
143460P0019,374.8820578810513
11073P00110,371.5817106231381
152868P0020,509.0323674034829
142135P0022,338.2643602987372
155571P0014,503.34804193932746
134879P0030,0.0
12166P00110,335.884422112047
132319P0020,374.1524942415501
12523P00140,438.3175666617737
152125P0050,436.7400864844986
146659P0070,386.6469915251433
151666P0040,445.05343077572576
130882P0020,377.1459702211969
148177P0022,442.67444444665483
19153P00210,393.9278894678027
14283P00220,353.20933991855117
113071P0090,385.8014900494642
12861P00210,332.01930934929413
129354P0016,473.5766671259172
138351P0012,405.7830518755571
145497P0010,439.127971980166
144600P0015,423.2918727412447
18803P00200,0.0
113184P0014,356.90050165597876
148306P0025,413.26814383989154
151113P0016,506.9575417755524
119810P0010,418.9955915177282
152699P0022,262.43310401606084
119839P0060,368.0378424773655
111347P0020,398.88057624213684
138385P0025,309.8847511466081
145186P0023,380.6924119468036
156393P0020,448.4555183331323
149399P0060,0.0
123537P0017,401.47258424902464
128488P0015,456.13097014131637
110610P0020,341.9220322929424
1960P007000,310.4553664071501
139948P0019,357.7993545968618
133266P0050,386.2409556825242
19575P00600,349.43395571427254
123759P0022,438.0715092588086
142933P0012,313.72506220755395
132796P0023,383.2912907206888
149413P0050,368.3624478746778
155255P0022,370.2757770047343
14497P00180,369.21971559498536
139229P0013,0.0
125107P0060,418.1209846328205
131071P0060,380.1265788947477
148882P0010,414.0482972216115
120627P0016,448.39632648126815
127121P0018,423.37534122077216
130893P0025,471.03937351047125
132747P0060,427.3223028836754
11700P00800,331.7238154805256
124878P0017,402.0482367103861
146856P0020,410.9623591808364
16795P00300,338.4604854769355
132019P0010,389.5604219304592
12226P00150,387.9883563575507
116874P0010,375.2871996576197
122776P0023,467.6159958215395
133278P0015,521.4734251460243
113286P0018,457.6435383585845
149274P0090,382.8526728034752
18582P00700,389.1812425215305
118683P0010,435.0610249582568
15225P00210,350.8248877244201
126916P0017,412.07508185305807
136931P0024,456.1376313982202
139726P0022,389.2071971973188
116187P0030,446.1796174961133
1200P002300,372.41379388828835
13093P00250,357.8428757076785
111663P0060,398.2775640520227
17890P00800,402.154655963966
130280P0019,413.1058119366629
134537P0020,347.274058100497
143453P0040,456.0942276284333
112716P0011,409.0073428726068
133027P0020,380.5561213505503
116860P0080,432.1126881495062
152223P0014,339.4617730689579
128348P0013,400.2238324194642
155120P0024,514.606684885857
130703P0010,836.7347451768829
132870P0025,427.0649140224783
137858P0012,465.4426637522567
121619P0025,376.39549714229486
151602P0022,365.3379161812603
153038P0070,407.6031020412382
16844P00500,351.82169923064936
1957P002300,378.0197543466688
138429P0080,415.98021667066513
154064P0023,393.24690708964897
134516P0015,402.46077866351004
117482P0012,359.44576525365767
114369P0050,348.0151205960591
154941P0011,373.9753229474979
145975P0050,408.5812159758117
19882P00110,504.5404134768299
118175P0011,243.6210578437545
115321P0017,402.15272416927394
156681P0025,428.65635806902685
14452P00300,331.73270580440135
139993P0080,378.4002515290682
18755P00800,0.0
144972P0018,345.81771725710337
143986P0011,381.3220377058805
126811P0050,435.85243097498136
114001P0019,431.8816276186029
118623P0014,486.0761572970217
1595P006000,404.4568974706202
123521P0014,336.7738764137529
127484P0070,405.5067142218323
118403P0018,346.87012344954735
121878P0019,380.77608783550505
135970P0025,325.97824306314135
126786P0015,460.86743067097643
123028P0024,370.9230251300913
151224P0070,318.54918845460236
15230P00210,373.508581505504
132421P0012,399.75866657690574
112634P0018,338.21194395202906
18652P00140,322.7886523683962
11954P00110,379.3657887012638
151799P0024,339.4744278251873
127525P0025,355.371233322711
114498P0070,353.4689828216974
133075P0013,412.91924678233534
142278P0050,470.3919157912176
110381P0020,409.3782080283447
153101P0019,364.5522015601506
133716P0024,375.6314944231907
123201P0013,441.8245909091382
126701P0019,828.7249954914926
125603P0050,823.8008293800882
113067P0080,324.0164869381275
154780P0030,481.5188991245258
143127P0016,391.6694038520909
120120P0020,406.9806164734133
124257P0050,423.35849317251296
118457P0090,863.386023790661
125005P0040,439.0057796746431
124617P0017,412.08850315714125
119878P0070,471.29512212140617
133492P0021,488.00846722947136
143730P0014,350.6363186089923
16517P00150,462.01287623656265
141407P0080,422.9808489316397
155890P0024,427.673939269414
143421P0030,309.7633904981218
143162P0012,471.9864465982199
131645P0024,416.307540112632
116576P0018,396.20039743190284
121088P0010,405.8432988959248
121812P0050,397.24579414383385
140172P0022,336.6920454333632
126497P0050,484.042108507198
149388P0070,391.92674311379164
134483P0022,0.0
155795P0020,390.46313431633325
17703P00140,395.8288019479938
137304P0024,396.32837185046316
126785P0040,0.0
150586P0050,408.09122926498384
142284P0040,332.0855848851114
124899P0020,433.09101280905725
141260P0040,348.9913825768921
12571P00250,474.3566838626757
13981P00100,267.1751482199876
112341P0024,345.15211606024366
153846P0023,456.0371290475353
144482P0018,406.62316433193365
135595P0021,485.6621411992051
155443P0023,393.2800889831493
119993P0017,398.5817733958596
142416P0011,370.78207412492003
1216P005000,378.5617910011162
18367P00700,374.63232024704286
17854P00700,355.776431752745
151550P0080,421.5728293016262
111871P0020,323.09200011218144
126065P0050,369.64201003952627
133440P0015,423.1167443172952
148445P0060,317.7441600569777
150242P0025,401.87368921486353
11136P00220,342.4596270010352
147707P0010,339.896221877666
139347P0010,511.7576973373388
148898P0010,438.5036709916993
119326P0010,329.3992395427212
156850P0014,464.2926650890215
139400P0030,554.7895270528821
147331P0015,518.733560737302
143356P0013,402.81529779839997
156182P0010,454.0302452406144
142943P0023,0.0
155157P0030,527.9676620659436
114874P0024,464.7685716366576
141816P0010,348.51359610148285
124242P0023,356.62974337529215
145473P0050,328.06155274121136
112358P0010,384.91658088852967
132071P0024,347.412627154549
147147P0070,340.3031501923782
136247P0050,0.0
120574P0030,394.6184669949337
19977P00110,338.99350723909305
155113P0040,409.5461990545099
18983P00100,354.5535982748146
19441P00800,421.74943179429033
115271P0018,346.79144147861643
138251P0070,464.97010569861465
148880P0023,409.9806763216365
127507P0012,373.39741642777915
124765P0020,424.61566539517736
129606P0080,508.7355251021346
130415P0010,482.086088090438
130485P0022,414.70591378270063
121703P0060,421.108401151623
12601P00210,373.54775434324114
12390P00210,380.40784544679
154137P0070,509.3254420600071
121936P0080,396.6193362019332
154585P0010,397.17799648748576
129792P0019,434.89703893219877
157228P0024,415.2986013844171
1432P001600,416.9832219429802
168P0019000,416.07960802934485
151952P0023,452.7714989909594
149574P0090,432.44003160191664
12510P00170,386.27826935851937
152360P0060,315.39540617217546
156715P0014,469.587176198389
141373P0012,326.07673197190553
140010P0020,339.77056133768065
12829P00300,414.079968143128
118349P0011,305.86309347704434
145381P0010,330.5318897899032
117057P0020,392.7073795742977
140623P0019,337.8415315500516
122825P0060,378.4063883810912
126441P0020,385.62342677323267
135025P0018,328.34379955896566
18650P00300,320.6132423683756
145532P0023,344.8162557335969
144974P0014,367.48314345194945
127889P0023,372.61059393085816
132502P0020,415.51776484547975
147296P0014,426.1447491444172
15168P00500,366.4106136364711
134589P0016,464.2605521754554
125292P0060,444.184033141478
139984P0090,390.88826597010285
150931P0014,437.90254056648314
146329P0019,341.4028383723725
16553P00220,213.5274857619946
126638P0017,444.37634715092975
121372P0020,417.04040643179053
145424P0013,439.9489501848618
125080P0012,369.4882130009743
155090P0050,454.1041489713306
1235P004000,370.1618490591878
110097P0022,467.26693350949796
123259P0050,398.8393317077749
129485P0070,0.0
163P0021000,403.3231574970088
156300P0060,420.7577456971951
18338P00900,312.7788903404765
19734P00170,367.66170396231865
146040P0024,375.95124868111685
115946P0015,426.738565707428
156502P0012,414.6684162698197
140672P0024,343.4580937640667
11877P00160,347.17070148546884
137690P0015,368.98115023150206
14701P00120,391.22947133574485
124536P0024,412.2039746755648
139673P0013,207.5331698634309
19085P00140,287.6365122426293
148056P0024,383.49164882905603
148728P0012,320.4119487452469
135136P0040,409.89258896314414
135974P0023,491.8998381555404
152204P0022,400.80402123065926
135728P0025,397.39604425002364
129365P0018,447.2353552735646
1557P001000,343.0353051381065
133899P0018,386.200584642166
140023P0020,376.0549296982122
19656P00200,428.53941223906736
111360P0040,340.8175387080574
120456P0030,462.3067227128302
141590P0010,405.9920063863858
152931P0023,472.4942998708886
130887P0030,465.3617007541452
112867P0080,401.6467247883608
